std_amp_effect,influence_rate,group
-0.49318497933590777,0.734,0
-0.1862617727205813,0.735,0
-0.6354416432267208,0.736,0
-0.2885749644449067,0.737,0
-0.4999429718673155,0.738,0
-0.6143601596061882,0.739,0
-0.3126175976726658,0.74,0
-0.34000458548736373,0.741,0
-0.5102650327997412,0.742,0
-0.32689965693330236,0.743,0
-0.31348792659890135,0.744,0
-0.5678619279826703,0.745,0
-0.5869442801487373,0.746,0
-0.38814648411144576,0.747,0
-0.6395110194975273,0.748,0
-0.6023247216593819,0.749,0
-0.40563784634991934,0.75,0
-0.3316640860733329,0.751,0
-0.34627446856026733,0.752,0
-0.5543530463378005,0.753,0
-0.46870166082965764,0.754,0
-0.47947741687984813,0.755,0
-0.41452802350130413,0.756,0
-0.43463795532296334,0.757,0
-0.36804854197692743,0.758,0
-0.5309736736076459,0.759,0
-0.38539489777507796,0.76,0
-0.6177362533827795,0.761,0
-0.4777772894352092,0.762,0
-0.5184833223717117,0.763,0
-0.5677623935283711,0.764,0
-0.416054662014389,0.765,0
-0.24454689007997704,0.766,0
-0.3608866028230099,0.767,0
-0.48172569122505526,0.768,0
-0.5432887219993147,0.769,0
-0.4443256826939066,0.77,0
-0.5079639358531808,0.771,0
-0.5189041433992321,0.772,0
-0.5279593119092796,0.773,0
-0.5004563844215257,0.774,0
-0.40710729347137686,0.775,0
-0.529269016466156,0.776,0
-0.3769278025239551,0.777,0
-0.46275488594537595,0.778,0
-0.3775126124810064,0.779,0
-0.4767824457308946,0.78,0
-0.47964853956020104,0.781,0
-0.41954194827226027,0.782,0
-0.4333808738901061,0.783,0
-0.47457158045711295,0.784,0
-0.3186435515556681,0.785,0
-0.5343686900524508,0.786,0
-0.4597774289996769,0.787,0
-0.4882548641391204,0.788,0
-0.4170078837641325,0.789,0
-0.24665597500495082,0.79,0
-0.5098807195127445,0.791,0
-0.40958998599921914,0.792,0
-0.49797606590637156,0.793,0
-0.641493696163662,0.794,0
-0.3216875162022139,0.795,0
-0.573094140674424,0.796,0
-0.40159780183900806,0.797,0
-0.4330689536719324,0.798,0
-0.3862281907562208,0.799,0
-0.3901499522642388,0.8,0
-0.32553604224241445,0.801,0
-0.453724092272811,0.802,0
-0.4889363899171132,0.803,0
-0.4235474784793564,0.804,0
-0.28082135500417205,0.805,0
-0.40302409537805894,0.806,0
-0.48513122418051663,0.807,0
-0.3723280595939477,0.808,0
-0.38594347695808895,0.809,0
-0.32853733821383346,0.81,0
-0.505195664607184,0.811,0
-0.379736105099826,0.812,0
-0.7639437647216456,0.8130000000000001,0
-0.549003941735815,0.8140000000000001,0
-0.43165126803486226,0.8150000000000001,0
-0.4490416472267611,0.8160000000000001,0
-0.3776198016825588,0.8170000000000001,0
-0.47803380283080255,0.8180000000000001,0
-0.4511781897113612,0.8190000000000001,0
-0.2780299773591668,0.8200000000000001,0
-0.26720263835907987,0.8210000000000001,0
-0.5122203031410256,0.8220000000000001,0
-0.22085624291833805,0.8230000000000001,0
-0.41516879262804257,0.8240000000000001,0
-0.6192664900191562,0.8250000000000001,0
-0.28801449509844673,0.8260000000000001,0
-0.4843229665781589,0.8270000000000001,0
-0.6123901439193407,0.8280000000000001,0
-0.5071446896762049,0.8290000000000001,0
-0.5850902401063945,0.8300000000000001,0
-0.3602985246440288,0.8310000000000001,0
-0.5208389354506735,0.8320000000000001,0
-0.47645786676463203,0.833,0
-0.5937116116923734,0.834,0
-0.7079827671444252,0.835,0
-0.4712661697081466,0.836,0
-0.5699240364003981,0.837,0
-0.42062901288070365,0.838,0
-0.4255430285645526,0.839,0
-0.40672117700835464,0.84,0
-0.3270825019724337,0.841,0
-0.4704338862062263,0.842,0
-0.4597511470007868,0.843,0
-0.5363869883981367,0.844,0
-0.44325810421938194,0.845,0
-0.37374150662265165,0.846,0
-0.45300614591978283,0.847,0
-0.6504210487821388,0.848,0
-0.512003125599064,0.849,0
-0.4949793677660706,0.85,0
-0.5736876417997072,0.851,0
-0.6478054279054253,0.852,0
-0.6402319216098649,0.853,0
-0.42655710660625445,0.854,0
-0.4623223135614886,0.855,0
-0.4344774955499409,0.856,0
-0.4512509526963099,0.857,0
-0.5170281929836338,0.858,0
-0.4244558015197789,0.859,0
-0.35644748198732984,0.86,0
-0.4496556028709423,0.861,0
-0.6190834651909034,0.862,0
-0.6599373872253147,0.863,0
-0.43487684955372174,0.864,0
-0.5584468315956171,0.865,0
-0.46338650975873596,0.866,0
-0.46469731132016273,0.867,0
-0.40997267151995376,0.868,0
-0.3201066201205592,0.869,0
-0.6587076396447116,0.87,0
-0.5591616813864507,0.871,0
-0.30037352724918287,0.872,0
-0.4454081273724554,0.873,0
-0.6361315929329652,0.874,0
-0.49189927931859007,0.875,0
-0.5010508920670482,0.876,0
-0.5672727967140941,0.877,0
-0.5819514611753275,0.878,0
-0.54620822116448,0.879,0
-0.5255215485556038,0.88,0
-0.6320439064834724,0.881,0
-0.6560472073911519,0.882,0
-0.5084859601949321,0.883,0
-0.46538831179393636,0.884,0
-0.4879645755272347,0.885,0
-0.5222722663254965,0.886,0
-0.42008553575901353,0.887,0
-0.5526182679197389,0.888,0
-0.36000619647306364,0.889,0
-0.7121067254974477,0.89,0
-0.24170806410241183,0.891,0
-0.5078834278705764,0.892,0
-0.48525958523455237,0.893,0
-0.546445229730498,0.894,0
-0.4512026397895694,0.895,0
-0.7330405160313602,0.896,0
-0.47892790605576463,0.897,0
-0.4962396442834639,0.898,0
-0.6068621941360228,0.899,0
-0.5647774490472752,0.9,0
-0.5136407478694348,0.901,0
-0.4791397169594212,0.902,0
-0.4731971952647316,0.903,0
-0.3617069307162952,0.904,0
-0.5607456078520477,0.905,0
-0.5430270152516536,0.906,0
-0.39444581415432506,0.907,0
-0.48067144253762256,0.908,0
-0.6286790870292118,0.909,0
-0.627909281326188,0.91,0
-0.3789338641807644,0.911,0
-0.5818021906549621,0.912,0
-0.5148330700702608,0.913,0
-0.5415514857183543,0.914,0
-0.4160303826788612,0.915,0
-0.48309130099910247,0.916,0
-0.29850873110279463,0.917,0
-0.4309876682885504,0.918,0
-0.47478778756245843,0.919,0
-0.6363417633533214,0.92,0
-0.4006840144944892,0.921,0
-0.5372720185835218,0.922,0
-0.5166473186832775,0.923,0
-0.37186077494288794,0.924,0
-0.5370023871303602,0.925,0
-0.6673699450433827,0.926,0
-0.6038540246321862,0.927,0
-0.6235430232010817,0.928,0
-0.4895804099306154,0.929,0
-0.6072838904750001,0.93,0
-0.27496903704643294,0.931,0
-0.3872741390645156,0.932,0
-0.4956652048367036,0.933,0
-0.5245511592901089,0.934,0
-0.565942045431265,0.935,0
-0.5869634385944806,0.936,0
-0.46935561672237036,0.937,0
-0.46773884534888255,0.9380000000000001,0
-0.4815224677746523,0.9390000000000001,0
-0.46082340281562933,0.9400000000000001,0
-0.5050797301601936,0.9410000000000001,0
-0.6058552327860636,0.9420000000000001,0
-0.5649846913606021,0.9430000000000001,0
-0.47526346636705546,0.9440000000000001,0
-0.45050827075031974,0.9450000000000001,0
-0.5098547206409442,0.9460000000000001,0
-0.5000500087432869,0.9470000000000001,0
-0.6433308412228224,0.9480000000000001,0
-0.29490643009805617,0.9490000000000001,0
-0.42515473309516527,0.9500000000000001,0
-0.585169025904558,0.9510000000000001,0
-0.5898561672297886,0.9520000000000001,0
-0.4590509751279757,0.9530000000000001,0
-0.5038262931445717,0.9540000000000001,0
-0.7049411647141742,0.9550000000000001,0
-0.41592215851055886,0.9560000000000001,0
-0.7041242091753253,0.9570000000000001,0
-0.5585944408144577,0.9580000000000001,0
-0.6324076421631567,0.9590000000000001,0
-0.4753719214993263,0.96,0
-0.4165287463697599,0.961,0
-0.5689259494066733,0.962,0
-0.5717806803003695,0.963,0
-0.48768463509494175,0.964,0
-0.44305089940188963,0.965,0
-0.6612996604309528,0.966,0
-0.39817132435050046,0.967,0
-0.6753242429732651,0.968,0
-0.473480687991355,0.969,0
-0.34523135421797935,0.97,0
-0.7520811231724002,0.971,0
-0.5724777278643634,0.972,0
-0.4282187171295014,0.973,0
-0.49818550183780547,0.974,0
-0.4567702281537618,0.975,0
-0.5683122868711274,0.976,0
-0.5507439385683657,0.977,0
-0.4138448424421155,0.978,0
-0.5640980536921,0.979,0
-0.4715929793254255,0.98,0
-0.6028727353785119,0.981,0
-0.600336487324394,0.982,0
-0.537246631347373,0.983,0
-0.462229363945098,0.984,0
-0.4947064445785792,0.985,0
-0.4410181862372301,0.986,0
-0.6262053270073422,0.987,0
-0.6788023562231735,0.988,0
-0.5489572711986451,0.989,0
-0.5781880755644451,0.99,0
-0.5241501126680606,0.991,0
-0.5674459987896843,0.992,0
-0.733497520792372,0.993,0
-0.5728721804971703,0.994,0
-0.6807194519356422,0.995,0
-0.5725746646145097,0.996,0
-0.4107715138816391,0.997,0
-0.4298460218242692,0.998,0
-0.4520681380644722,0.999,0
-0.5400368802912853,1,0
