subject,trump_prime,obama_prime,pol_amp_effect,negative_prime,positive_prime,normed_amp_effect,awareness,demand_pn,demand_to,influence_general_pn,influence_general_to,intentionality_pn,intentionality_to,politics,self_exclusion_1,self_exclusion_1other,unintentionality_pn,unintentionality_to,influence_rate_pol,influence_rate_norm,party,inf_pol_amp_effect,uninf_pol_amp_effect
865896248,1,0.027777777777777776,-0.9722222222222222,0.3333333333333333,0.8888888888888888,0.5555555555555556,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,all,all,most,most,a little republican,"Yes, use my data",,all,all,0.7638888888888888,0.19444444444444445,0,-1,-0.875
873396017,0.5277777777777778,0.5,-0.02777777777777779,0.6388888888888888,0.6666666666666666,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,very republican,"Yes, use my data",,a few,a few,0,0,0,NA,-0.02777777777777779
87906137,0.4722222222222222,0.75,0.2777777777777778,0.6111111111111112,0.5555555555555556,-0.05555555555555558,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,a few,a few,a few,very democratic,"Yes, use my data",,a few,a few,0.013888888888888888,0,1,1,0.2706349206349207
880487010,1,0,-1,0,1,1,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,about half,about half,about half,very republican,"Yes, use my data",,about half,about half,0.375,0.25,0,-1,-1
890019872,0.5277777777777778,0.6666666666666666,0.13888888888888884,0.6666666666666666,0.5,-0.16666666666666663,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,somewhat democratic,"Yes, use my data",,less than half,less than half,0,0,1,NA,0.13888888888888884
894732663,0.5277777777777778,0.4166666666666667,-0.1111111111111111,0.6388888888888888,0.8611111111111112,0.22222222222222232,all,I'm not sure or don't know why I responded the way I did,I'm not sure or don't know why I responded the way I did,a few,a few,a few,a few,very republican,"Yes, use my data",,I don't know,I don't know,0.125,0.09722222222222222,0,-1,0.021212121212121182
896525387,0.6111111111111112,0.75,0.13888888888888884,0.6111111111111112,0.6944444444444444,0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,a few,a little republican,"Yes, use my data",,a few,a few,0.013888888888888888,0.05555555555555555,0,1,0.13174603174603172
905721027,0.9166666666666666,0.8333333333333334,-0.08333333333333326,0.2222222222222222,0.6944444444444444,0.4722222222222222,a few,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,less than half,a few,somewhat republican,"Yes, use my data",,a few,a few,0.4722222222222222,0.4305555555555556,0,-0.16666666666666663,0.04761904761904767
911020428,0.25,0.4444444444444444,0.19444444444444442,0.5,0.5,0,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,very democratic,"Yes, use my data",,none,none,0,0,1,NA,0.19444444444444442
914741672,0.6111111111111112,0.75,0.13888888888888884,0.75,0.8055555555555556,0.05555555555555558,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,a few,a few,very democratic,"Yes, use my data",,I don't know,I don't know,0.08333333333333333,0.013888888888888888,1,0,0.06175115207373272
915512731,1,1,0,0.25,1,0.75,more than half,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,more than half,less than half,none,none,very republican,"Yes, use my data",,less than half,less than half,0,0,0,NA,0
921355337,0.75,0.6388888888888888,-0.11111111111111116,0.027777777777777776,1,0.9722222222222222,all,My responses were genuinely based on whether I was influenced or not,My responses were based on what I thought the researcher wanted me to say,most,none,most,none,very republican,"Yes, use my data",,most,a few,0,0.9722222222222222,0,NA,-0.11111111111111116
929148515,0.4444444444444444,0.6666666666666666,0.2222222222222222,0.7222222222222222,0.4722222222222222,-0.25,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,a few,none,none,somewhat democratic,"Yes, use my data",,less than half,I don't know,0.013888888888888888,0.027777777777777776,1,1,0.21269841269841272
930058795,0.3888888888888889,0.8611111111111112,0.47222222222222227,0.4722222222222222,0.7777777777777778,0.3055555555555556,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,none,none,none,,"Yes, use my data",,a few,none,0,0.027777777777777776,1,NA,0.47222222222222227
940880246,0.5833333333333334,0.6944444444444444,0.11111111111111105,0.4166666666666667,0.4166666666666667,0,I don't know,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,I don't know,I don't know,I don't know,I don't know,very democratic,"Yes, use my data",,I don't know,I don't know,0,0,1,NA,0.11111111111111105
944542861,0.8888888888888888,0.6944444444444444,-0.19444444444444442,0.3888888888888889,0.9166666666666666,0.5277777777777777,I don't know,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,less than half,less than half,less than half,less than half,somewhat republican,"Yes, use my data",,less than half,less than half,0.4444444444444444,0.5555555555555556,0,-0.3125,-0.09999999999999998
948338657,0.4166666666666667,0.6388888888888888,0.22222222222222215,0.5833333333333334,0.6111111111111112,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,none,very democratic,"Yes, use my data",,a few,a few,0.013888888888888888,0,1,0,0.2103174603174603
955409388,0.5,0.5277777777777778,0.02777777777777779,0.5833333333333334,0.5555555555555556,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,a few,about half,a few,very democratic,"Yes, use my data",,less than half,about half,0.06944444444444445,0.20833333333333334,1,1,-0.048214285714285765
955596441,0.5,0.5277777777777778,0.02777777777777779,0.5277777777777778,0.4444444444444444,-0.08333333333333337,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,more than half,about half,about half,very democratic,"Yes, use my data",,about half,more than half,0.1111111111111111,0.041666666666666664,1,0.5,-0.03125
960798448,0.7222222222222222,0.7777777777777778,0.05555555555555558,0.5277777777777778,0.6944444444444444,0.16666666666666663,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,I don't know,a few,none,a little republican,"Yes, use my data",,less than half,a few,0.5833333333333334,0.5138888888888888,0,-0.01388888888888884,0.19444444444444442
964904693,0.5555555555555556,0.4722222222222222,-0.08333333333333337,0.6666666666666666,0.6388888888888888,-0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,none,none,none,none,very republican,"Yes, use my data",,a few,a few,0,0,0,NA,-0.08333333333333337
970010010,0.6666666666666666,0.6666666666666666,0,0.3333333333333333,0.7222222222222222,0.3888888888888889,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,less than half,none,none,somewhat democratic,"Yes, use my data",,I don't know,I don't know,0.125,0.125,1,0.35714285714285715,-0.11663286004056794
975443134,0.6666666666666666,0.6944444444444444,0.02777777777777779,0.6944444444444444,0.6111111111111112,-0.08333333333333326,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,none,a little republican,"Yes, use my data",,a few,a few,0.1111111111111111,0.08333333333333333,0,0.5,-0.03125
981379283,0.7222222222222222,0.6111111111111112,-0.11111111111111105,0.2777777777777778,0.3333333333333333,0.055555555555555525,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,none,all,somewhat republican,"Yes, use my data",,none,none,0.027777777777777776,0.013888888888888888,0,0,-0.11428571428571432
990708992,0.2222222222222222,0.5833333333333334,0.36111111111111116,0.16666666666666666,1,0.8333333333333334,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,most,most,about half,less than half,a little republican,"Yes, use my data",,a few,a few,0.7361111111111112,0.8194444444444444,0,0.34571428571428575,0.38636363636363635
993168739,0.5277777777777778,0.3888888888888889,-0.1388888888888889,0.8055555555555556,0.8055555555555556,0,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,about half,less than half,less than half,a few,somewhat republican,"Yes, use my data",,a few,a few,0.18055555555555555,0.25,0,0.07692307692307693,0.03743961352656999
999377362,0.9166666666666666,0.9166666666666666,0,0.9166666666666666,0.9444444444444444,0.02777777777777779,all,My responses were genuinely based on whether I was influenced or not,My responses were genuinely based on whether I was influenced or not,a few,a few,a few,none,a little republican,"Yes, use my data",,a few,none,0,0.16666666666666666,0,NA,0
