prime_type,rating,influenced,self_exclusion_1,complete_data,experiment,party,unique_id
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_883659666
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_46903798
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_46903798
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_28512505
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_28512505
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,1,0,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Positive,1,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,0,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
Negative,0,1,"Yes, use my data",TRUE,1,NA,1_74695784
